종목코드,회사명,유동자산,유동부채,투자자산,비유동부채,영업이익,기업가치,시가총액,안전마진율
123420,선데이토즈,97461000000,13792000000,1741000000,49444000000,8557000000,241180420000,190900000000,26.33861707700367
074610,나노메딕스,37991000000,51723000000,1078000000,19224000000,-11446000000,-162817470000,164100000000,-199.21844606946985
049480,오픈베이스,72411000000,49972000000,2291000000,1605000000,-1386000000,-11172680000,79700000000,-114.0184190715182
111870,삼본전자,97592000000,46733000000,295000000,22130000000,779000000,69502130000,161600000000,-56.99125618811881
004150,한솔홀딩스,253530000000,557193000000,358197000000,293176000000,38116000000,-23327170000,203800000000,-111.44610893032385
025750,한솔홈데코,84264000000,67915000000,78519000000,673000000,9180000000,40901650000,107600000000,-61.987314126394054
007210,벽산,227496000000,121767000000,57086000000,4116000000,9883000000,148890470000,159700000000,-6.7686474639949905
042510,라온시큐어,20450000000,6505000000,625000000,226000000,4023000000,65165450000,114500000000,-43.08694323144105
058400,케이엔엔,54354000000,12401000000,3501000000,30952000000,7804000000,169600910000,114400000000,48.25254370629371
007660,이수페타시스,268835000000,268259000000,59676000000,10935000000,7500000000,-26210110000,191500000000,-113.6867415143603
002300,한국제지,385633000000,243944000000,27739000000,32834000000,-14460000000,-116277760000,89300000000,-230.2102575587906
039830,오로라월드,88836000000,83870000000,43118000000,3215000000,13098000000,114944100000,124300000000,-7.526870474658086
069140,누리플랜,21815000000,18171000000,7072000000,1301000000,-2318000000,-38225990000,31400000000,-221.73882165605096
035250,강원랜드,1759033000000,636028000000,8436000000,939471000000,430700000000,7597901880000,6685600000000,13.645774201268399
036190,금화피에스시,178016000000,36351000000,5439000000,30519000000,41385000000,706623710000,195900000000,260.7063348647269
001130,대한제분,467958000000,154315000000,16370000000,113946000000,32798000000,802681050000,353200000000,127.25964043035107
119830,아이텍,56783000000,10944000000,71152000000,7452000000,2496000000,12162040000,92400000000,-86.83761904761906
037270,와이지플러스,60221000000,22758000000,8492000000,26704000000,807000000,59808280000,77900000000,-23.22428754813864
046070,코다코,110592000000,199266000000,105677000000,24008000000,-18142000000,-469418740000,85700000000,-647.746487747958
101930,인화정공,106840000000,151037000000,13024000000,79481000000,-2025000000,-48473230000,47200000000,-202.69752118644067
072710,농심홀딩스,213197000000,231572000000,67358000000,768143000000,41107000000,1161977220000,369200000000,214.72839111592634
001680,대상,904929000000,738466000000,531814000000,82887000000,120162000000,1101535460000,899100000000,22.51534423312201
041830,인바디,55514000000,6398000000,756000000,985000000,23677000000,362393680000,327000000000,10.823755351681957
078650,코렌,25319000000,30782000000,12085000000,0,4361000000,31526520000,78800000000,-59.99172588832488
003550,LG,4613085000000,3039531000000,1631902000000,14595445000000,1963803000000,39774212910000,12458600000000,219.25106279999355
072130,유엔젤,33073000000,10084000000,116000000,0,3012000000,60008240000,59700000000,0.5163149078726968
068940,아이씨케이,19524000000,12205000000,1316000000,97000000,-2277000000,-27723550000,64500000000,-142.9822480620155
000640,동아쏘시오홀딩스,291703000000,319899000000,186271000000,514139000000,50549000000,879202990000,613800000000,43.23932714239166
045520,크린앤사이언스,50071000000,25978000000,18645000000,886000000,8117000000,106756480000,138800000000,-23.086109510086455
034120,SBS,493549000000,210193000000,178972000000,83412000000,5085000000,194470530000,405200000000,-52.00628578479763
123840,한일진공,106962000000,24488000000,4891000000,15812000000,303000000,90323380000,67200000000,34.40979166666666
022100,포스코아이씨티,342215000000,218400000000,52640000000,26897000000,42134000000,595118200000,822500000000,-27.645203647416412
036570,엔씨소프트,1576409000000,473074000000,89233000000,951403000000,614929000000,10006869240000,10410100000000,-3.873457123370573
000970,한국주철관공업,172983000000,71683000000,6805000000,10420000000,19183000000,339260830000,219600000000,54.49035974499089
117670,알파홀딩스,42454000000,50861000000,4145000000,22828000000,-6125000000,-85936190000,130600000000,-165.80106431852985
033600,럭슬,0,0,0,0,0,0,14700000000,-100.0
071090,하이스틸,80650000000,57950000000,46651000000,3523000000,-5207000000,-106486600000,41300000000,-357.836803874092
003300,한일홀딩스,1177727000000,477559000000,1051888000000,113253000000,41120000000,169936890000,320700000000,-47.01063610851263
044180,KD건설,100162000000,87217000000,37024000000,968000000,-7339000000,-146012630000,38800000000,-476.3212113402062
068240,다원시스,161975000000,90202000000,67532000000,13676000000,8692000000,107362020000,361000000000,-70.25982825484765
069730,DSR제강,0,0,0,0,0,0,67100000000,-100.0
004250,엔피씨,173387000000,122452000000,9379000000,28920000000,14919000000,233387620000,133800000000,74.43020926756353
096530,씨젠,124513000000,26051000000,9398000000,3606000000,9002000000,204841810000,717500000000,-71.45061881533101
006890,태경화학,19696000000,9051000000,6147000000,47467000000,3161000000,91381510000,70400000000,29.80328125
003030,세아제강지주,1284827000000,808901000000,283881000000,92134000000,80535000000,1120713210000,228200000000,391.110083260298
010470,오리콤,132122000000,116027000000,10495000000,10713000000,10734000000,125427370000,59100000000,112.2290524534687
122990,와이솔,131346000000,105959000000,5189000000,1796000000,53589000000,703999590000,443300000000,58.80884051432439
001440,대한전선,631813000000,366708000000,484318000000,37341000000,49461000000,369613980000,716000000000,-48.37793575418994
044340,위닉스,106479000000,85709000000,16109000000,191000000,20571000000,253590690000,418200000000,-39.36138450502152
069960,현대백화점,1258796000000,1293203000000,866267000000,637505000000,356659000000,4105366830000,1991500000000,106.14445543560132
126700,하이비젼시스템,108131000000,46861000000,168000000,8903000000,20080000000,323479310000,127000000000,154.70811811023623
001790,대한제당,506542000000,389407000000,294070000000,35214000000,30692000000,153554570000,179500000000,-14.454278551532033
042940,상지카일룸,101378000000,79780000000,3326000000,12269000000,1838000000,31850200000,76900000000,-58.582314694408325
069460,대호에이엘,0,0,0,0,0,0,104600000000,-100.0
123410,코리아에프티,163134000000,172063000000,40946000000,5801000000,6768000000,-3957870000,73800000000,-105.3629674796748
000070,삼양홀딩스,1057235000000,656498000000,655358000000,522781000000,138458000000,1919266980000,648300000000,196.0461175381768
048830,엔피케이,32682000000,11885000000,23592000000,747000000,94000000,-4244450000,42300000000,-110.0341607565012
069620,대웅제약,515666000000,367401000000,232636000000,18734000000,24566000000,154544510000,1807500000000,-91.44981964038728
123040,엠에스오토텍,306687000000,422681000000,162386000000,6006000000,27398000000,-30558090000,110100000000,-127.75485013623977
002420,세기상사,0,0,0,0,0,0,29000000000,-100.0
000250,삼천당제약,142272000000,38419000000,16976000000,31696000000,15500000000,313581490000,878700000000,-64.31302037100262
027740,마니커,37021000000,79175000000,10712000000,8724000000,460000000,-60984750000,171900000000,-135.47687609075044
000240,한국타이어월드와이드,590386000000,196883000000,65835000000,2686366000000,211461000000,5769369230000,1572000000000,267.0082207379135
067920,이글루시큐리티,45831000000,7652000000,200000000,1226000000,2979000000,76606620000,49800000000,53.828554216867474
044780,에이치케이,53631000000,26938000000,9880000000,266000000,1017000000,22793080000,32400000000,-29.650987654320986
036530,S&T홀딩스,1168023000000,381613000000,228946000000,8288000000,72650000000,1421329230000,199700000000,611.7322133199799
119610,인터로조,87830000000,20647000000,4117000000,3644000000,17126000000,288498170000,301800000000,-4.407498343273692
000950,전방,63996000000,202728000000,36298000000,12336000000,-8715000000,-337394620000,28800000000,-1271.5090972222222
069260,휴켐스,529637000000,100706000000,97966000000,96186000000,139209000000,2249425960000,868700000000,158.94163232416253
003490,대한항공,3872373000000,7521863000000,15026007000000,191592000000,640290000000,-12149388270000,3030300000000,-500.93021384021387
033530,세종공업,475792000000,467637000000,42007000000,33195000000,208000000,-133505330000,140100000000,-195.2928836545325
114120,크루셜텍,92661000000,57652000000,8999000000,6806000000,-29957000000,-382331180000,66400000000,-675.799969879518
001530,동일방직,318892000000,322057000000,112953000000,30981000000,44454000000,412704670000,212100000000,94.58023102310231
058430,포스코강판,251895000000,196435000000,39074000000,1072000000,17751000000,196580150000,114300000000,71.98613298337708
123750,알톤스포츠,36587000000,25632000000,50000000,116000000,-1191000000,-12252580000,33600000000,-136.4660119047619
000100,유한양행,1110962000000,349712000000,172365000000,551358000000,50126000000,1705502320000,3187900000000,-46.500758493051855
068290,삼성출판사,84645000000,55564000000,19256000000,5628000000,3311000000,43375740000,167500000000,-74.10403582089552
000120,씨제이대한통운,2180845000000,2614013000000,2123816000000,118360000000,242687000000,31049330000,3467500000000,-99.10456149963952
089850,유비벨록스,166795000000,103324000000,15901000000,6561000000,1670000000,46378040000,47200000000,-1.7414406779661016
067830,세이브존아이앤씨,93557000000,87583000000,53580000000,33730000000,33912000000,411754530000,150000000000,174.50302
111820,지와이커머스,76114000000,18607000000,1074000000,2475000000,-3193000000,11045070000,46300000000,-76.14455723542116
000050,경방,120711000000,163152000000,429872000000,19371000000,40980000000,44777920000,292000000000,-84.66509589041095
046120,오르비텍,59650000000,45416000000,12952000000,5649000000,4175000000,49287860000,101500000000,-51.440532019704435
000700,유수홀딩스,239282000000,82182000000,127323000000,8912000000,32610000000,448569220000,209900000000,113.70615531205337
108320,실리콘웍스,508163000000,155224000000,5721000000,5445000000,55797000000,1049748140000,646500000000,62.37403557617943
003480,한진중공업홀딩스,357667000000,486807000000,1019750000000,823000000,27659000000,-921376330000,104800000000,-979.1758874045801
009240,한샘,439784000000,299905000000,65778000000,31988000000,56033000000,764355450000,2148600000000,-64.42541887740855
079970,투비소프트,49222000000,35559000000,10486000000,13343000000,-9419000000,-119064810000,98100000000,-221.37085626911315
071200,인피니트헬스케어,72732000000,14778000000,905000000,822000000,2352000000,84866980000,154700000000,-45.14093083387201
017370,우신시스템,156676000000,158897000000,27773000000,3169000000,-1119000000,-87787830000,108600000000,-180.83593922651932
066570,LG전자,19362854000000,17135029000000,10886507000000,5661190000000,2703291000000,27987119890000,12682700000000,120.67162268286722
100030,모바일리더,18867000000,2270000000,689000000,11035000000,3440000000,72036700000,109700000000,-34.33299908842297
024720,한국콜마홀딩스,230117000000,216934000000,169331000000,370982000000,94813000000,1412936040000,572300000000,146.88730386161103
122690,서진오토모티브,286027000000,552601000000,136015000000,8984000000,-12453000000,-719484190000,44700000000,-1709.5843176733779
064960,S&T모티브,680052000000,281482000000,90229000000,6082000000,56282000000,981343820000,567400000000,72.95449770884737
900100,뉴프라이드코퍼레이션,31683000000,32672000000,0,15412000000,-5144000000,-63467080000,155500000000,-140.8148424437299
020760,일진디스플레이,0,0,0,0,0,0,120200000000,-100.0
033180,필룩스,137983000000,132498000000,11599000000,63458000000,1035000000,32685080000,408200000000,-91.9928760411563
115450,지트리비앤티,38844000000,23686000000,2540000000,11800000000,-3057000000,-23109040000,741500000000,-103.11652596089009
045510,정원엔시스,54470000000,35786000000,3544000000,323000000,2497000000,38295160000,53600000000,-28.553805970149256
122350,삼기오토모티브,104817000000,216696000000,47625000000,36000000,5500000000,-149159840000,79800000000,-286.9170927318296
045100,한양이엔지,350078000000,165348000000,6973000000,8502000000,97032000000,1428833680000,227700000000,527.5071058410189
021240,웅진코웨이,843718000000,1234310000000,56895000000,9908000000,519827000000,6118170200000,5867100000000,4.279289597927425
115610,이미지스테크놀로지,16844000000,1915000000,248000000,1546000000,-7407000000,-82841450000,25700000000,-422.34027237354087
040160,누리텔레콤,76828000000,52930000000,14667000000,1359000000,17333000000,225769200000,72100000000,213.13342579750346
053580,웹케시,14976000000,13283000000,1502000000,10330000000,5864000000,84660130000,434900000000,-80.53342607495976
058650,세아홀딩스,2220607000000,1529758000000,916815000000,252879000000,117512000000,1146192780000,366800000000,212.4844002181025
115310,인포바인,73766000000,3412000000,0,2933000000,11112000000,220087120000,74100000000,197.01365721997303
043650,국순당,72907000000,11783000000,11156000000,83989000000,-2994000000,90719730000,69300000000,30.908701298701295
051900,LG생활건강,1691203000000,1358883000000,322971000000,62491000000,1039250000000,13499788930000,19663300000000,-31.34525267884841
106080,지투하이소닉,14945000000,29333000000,1943000000,5136000000,-6247000000,-102786670000,16500000000,-722.9495151515151
037950,엘컴텍,14187000000,5151000000,1704000000,4040000000,1032000000,23603810000,137700000000,-82.85852578068264
051910,LG화학,12088512000000,7273534000000,4348475000000,423803000000,2246070000000,28653712140000,23013100000000,24.51044031442961
101330,모베이스,132787000000,55539000000,18718000000,3807000000,23060000000,352928690000,139700000000,152.63327845382963
039030,이오테크닉스,241001000000,46426000000,3259000000,10226000000,17859000000,425603160000,689900000000,-38.30944194810842
047040,대우건설,5197371000000,4844628000000,1571496000000,334604000000,628734000000,6073071080000,2044900000000,196.98621350677294
038540,상상인,2088914000000,2131231000000,279908000000,131567000000,175803000000,1529464910000,1044200000000,46.47241045776671
115570,스타플렉스,50844000000,66589000000,11446000000,38000000,77000000,-45439710000,30200000000,-250.46261589403974
047050,포스코인터내셔널,5980171000000,5421081000000,1570401000000,385239000000,472623000000,4087700410000,2122100000000,92.62524904575656
050860,아세아텍,0,0,0,0,0,0,76500000000,-100.0
042660,대우조선해양,7350036000000,5356773000000,2721527000000,471111000000,1024832000000,11819648430000,3114300000000,279.5282545034197
039860,나노엔텍,23339000000,5217000000,1794000000,44000000,2826000000,52444870000,123200000000,-57.431112012987015
046210,파나진,0,0,0,0,0,0,127600000000,-100.0
114630,우노앤컴퍼니,53629000000,13745000000,10000000,8637000000,855000000,55896450000,55900000000,-0.006350626118067978
042670,두산인프라코어,4426822000000,3778574000000,3429778000000,167769000000,848127000000,7570541640000,1353000000000,459.5374456762749
270870,뉴트리,49648000000,9320000000,643000000,329000000,9893000000,168888100000,205000000000,-17.615560975609757
045060,오공,68344000000,44378000000,9916000000,3610000000,7512000000,104699980000,53500000000,95.70089719626168
080530,코디,22157000000,27912000000,22905000000,560000000,-4042000000,-89953080000,42600000000,-311.1574647887324
049770,동원F&B,631378000000,341718000000,429395000000,12387000000,87210000000,933446780000,1001400000000,-6.785821849410826
043100,솔고바이오메디칼,35598000000,13692000000,9509000000,2790000000,-12336000000,-152852480000,41400000000,-469.20888888888885
302430,이노메트리,52775000000,11293000000,0,4000000,6712000000,127480630000,131700000000,-3.2037737281700833
034020,두산중공업,9782244000000,11504611000000,7091871000000,303874000000,1001697000000,1475868910000,731000000000,101.8972517099863
026180,현대정보기술,55246000000,105439000000,28247000000,5019000000,704000000,-94635110000,120000000000,-178.86259166666667
290120,대유에이피,0,0,0,0,0,0,57000000000,-100.0
104460,동양피엔에프,88477000000,77480000000,8004000000,3724000000,13389000000,162321500000,91400000000,77.59463894967176
042370,비츠로테크,136540000000,96613000000,19691000000,2486000000,12135000000,156099730000,126500000000,23.39899604743083
016450,한세예스24홀딩스,1075292000000,903560000000,157019000000,101048000000,56481000000,604925900000,334400000000,80.89889354066986
096640,멜파스,0,0,0,0,0,0,45300000000,-100.0
128540,에코캡,70912000000,36258000000,7041000000,724000000,3131000000,59464480000,53100000000,11.985838041431261
045970,코아시아,134732000000,137702000000,51208000000,49303000000,4998000000,21664820000,115700000000,-81.27500432152117
016710,대성홀딩스,344745000000,306428000000,278295000000,267435000000,18440000000,183844880000,127300000000,44.418601728201104
112040,위메이드,177858000000,72974000000,2270000000,76855000000,-36162000000,-322648060000,582100000000,-155.42828723587013
299910,베스파,104089000000,17923000000,3521000000,1612000000,28225000000,454451830000,161700000000,181.04627705627706
040420,정상제이엘에스,18077000000,18196000000,6299000000,3548000000,10888000000,136663560000,117900000000,15.914809160305342
003220,대원제약,106724000000,57694000000,34546000000,5690000000,30746000000,412364540000,315600000000,30.66050063371356
108860,셀바스에이아이,31751000000,44728000000,9751000000,12858000000,-14183000000,-211475020000,83400000000,-353.56717026378897
041140,넥슨지티,96273000000,57849000000,9195000000,3000000,-25193000000,-322611110000,576600000000,-155.95059139784945
036460,한국가스공사,9924942000000,9871193000000,21320514000000,1695984000000,1276859000000,-5451202270000,3711000000000,-246.8930819186203
088290,이원컴포텍,14231000000,18184000000,6059000000,3000000,602000000,-7275760000,19400000000,-137.5039175257732
043610,지니뮤직,136401000000,72431000000,4147000000,12916000000,6889000000,143357710000,235400000000,-39.100378079864065
007120,미래아이앤지,23217000000,1446000000,991000000,24195000000,-1424000000,25616460000,42600000000,-39.86746478873239
117730,티로보틱스,43533000000,22879000000,6771000000,621000000,5642000000,82907690000,66100000000,25.42767019667171
114190,웰크론강원,70557000000,43608000000,34000000,4355000000,341000000,23158980000,39800000000,-41.811608040201
036890,진성티이씨,161317000000,110734000000,18605000000,1533000000,27979000000,373518840000,188400000000,98.25840764331211
000850,화천기공,181588000000,59184000000,38389000000,148570000000,8558000000,329243040000,94200000000,249.51490445859875
115160,휴맥스,734274000000,566655000000,89371000000,66990000000,-39127000000,-539481050000,134400000000,-501.3995907738095
263690,디알젬,31812000000,11873000000,5735000000,190000000,4205000000,66877330000,120600000000,-44.546160862354895
039010,현대통신,82777000000,34919000000,1084000000,13600000000,20098000000,317550890000,85000000000,273.58928235294115
036580,팜스코,411776000000,486004000000,87329000000,23180000000,23721000000,36171140000,255300000000,-85.83190755973365
109960,에이프로젠헬스케어앤게임즈,69422000000,19480000000,1248000000,135166000000,-207000000,175457700000,137600000000,27.512863372093022
033780,케이티앤지,6413375000000,1640708000000,381313000000,552785000000,1255107000000,21161256780000,13646900000000,55.06273791117396
043200,파루,13974000000,13171000000,1767000000,903000000,-25570000000,-343961590000,81400000000,-522.5572358722359
099410,동방선기,0,0,0,0,0,0,32000000000,-100.0
042110,에스씨디,92463000000,24079000000,2596000000,117000000,4938000000,124597490000,79000000000,57.718341772151895
009540,현대중공업,12316693000000,9410253000000,2208682000000,529041000000,-522520000000,-8451690370000,8068100000000,-204.75440772920513
263020,디케이앤디,28377000000,8967000000,1910000000,4270000000,3686000000,68193370000,34800000000,95.95795977011494
101000,상상인인더스트리,0,0,0,0,0,0,130300000000,-100.0
024090,디씨엠,96127000000,19827000000,5204000000,10524000000,8479000000,188640870000,142200000000,32.65883966244726
039740,한국정보공학,36469000000,20860000000,3016000000,12718000000,-1600000000,-2018400000,28300000000,-107.13215547703182
227100,디자인,18361000000,4177000000,333000000,129000000,470000000,19019670000,25500000000,-25.41305882352941
109820,진매트릭스,19136000000,15007000000,5115000000,5670000000,-2806000000,-36987830000,64200000000,-157.61344236760124
006840,AK홀딩스,1306700000000,1331030000000,593003000000,207683000000,269718000000,2791600700000,698100000000,299.88550350952585
194700,노바렉스,63975000000,26034000000,1199000000,4061000000,11335000000,184008640000,200300000000,-8.133479780329505
039840,디오,126479000000,74958000000,31064000000,824000000,8085000000,107073680000,531000000000,-79.83546516007533
082920,비츠로셀,51947000000,21872000000,3030000000,139000000,19638000000,282026520000,234800000000,20.11350936967632
006650,대한유화,428675000000,134791000000,148026000000,145091000000,318813000000,4492072510000,897000000000,400.7884626532888
042420,네오위즈홀딩스,297221000000,55069000000,19245000000,92437000000,21139000000,580522690000,113800000000,410.1253866432337
042520,한스바이오메드,37284000000,20051000000,2148000000,1744000000,10308000000,148110610000,247400000000,-40.1331406628941
285490,노바텍,27804000000,1310000000,800000000,2212000000,6672000000,116263700000,80000000000,45.329625
035150,백산,177396000000,131504000000,25138000000,7463000000,21527000000,276389940000,252900000000,9.288232502965599
039560,다산네트웍스,248207000000,172354000000,26105000000,36449000000,10205000000,171940840000,307800000000,-44.138778427550356
104200,엔에이치엔벅스,65298000000,22914000000,1602000000,5348000000,5942000000,118513540000,98500000000,20.318314720812182
038460,바이오스마트,62994000000,44611000000,14170000000,38284000000,9572000000,156867410000,82800000000,89.45339371980677
035000,지투알,590112000000,437950000000,10943000000,1210000000,25412000000,353403100000,127100000000,178.0512195121951
052860,아이앤씨테크놀로지,20680000000,18240000000,1654000000,3178000000,1829000000,23000100000,86700000000,-73.47162629757786
108490,로보티즈,41364000000,3695000000,3596000000,399000000,1750000000,56675450000,156400000000,-63.7625
039230,에이아이비트,63168000000,45928000000,25000000,5712000000,2640000000,44719880000,72200000000,-38.061108033241
033250,체시스,25547000000,50013000000,12493000000,1770000000,-315000000,-53882270000,42500000000,-226.78181176470588
105330,케이엔더블유,42957000000,26029000000,3772000000,167000000,832000000,16840190000,27200000000,-38.08753676470588
033240,자화전자,196162000000,73337000000,1904000000,29793000000,-7718000000,26796870000,222000000000,-87.92933783783783
032820,우리기술,34512000000,28658000000,29890000000,2523000000,-2868000000,-67968220000,100800000000,-167.4287896825397
109740,디에스케이,89818000000,52897000000,4911000000,38931000000,22268000000,351765270000,232000000000,51.622961206896555
290720,푸드나무,43963000000,3208000000,557000000,100000000,6542000000,126376280000,159300000000,-20.667746390458255
001540,안국약품,148767000000,52068000000,13637000000,8173000000,15366000000,280503080000,144800000000,93.71759668508287
110790,크리스에프앤씨,189787000000,65232000000,1990000000,572000000,43599000000,684086420000,279400000000,144.84123836793128
095700,제넥신,0,0,0,0,0,0,1416000000000,-100.0
030200,케이티,11894252000000,9387704000000,8069846000000,867712000000,1261522000000,9360222440000,7324200000000,27.79856421179105
038530,골드퍼시픽,24180000000,12212000000,5548000000,4510000000,-1118000000,-7480880000,79100000000,-109.45749683944375
108230,톱텍,284796000000,43622000000,5324000000,3873000000,8227000000,336491720000,329000000000,2.2771185410334347
019490,하이트론씨스템즈,39362000000,25300000000,4491000000,3514000000,-977000000,-7246100000,23300000000,-131.09914163090127
219750,지티지웰니스,19933000000,8122000000,1166000000,240000000,-3081000000,-32447680000,105900000000,-130.63992445703494
039310,세중,90718000000,27951000000,288000000,3958000000,660000000,67109210000,65000000000,3.2449384615384615
100130,동국에스엔씨,197137000000,106730000000,21391000000,31932000000,-5408000000,-1930100000,138300000000,-101.39558929862618
030000,제일기획,1801626000000,1165741000000,113544000000,37816000000,181097000000,2630682210000,3077400000000,-14.516078182881653
257370,명성티엔에스,36633000000,15691000000,12193000000,544000000,2489000000,37846310000,87300000000,-56.647983963344785
026890,디피씨,121832000000,44092000000,1956000000,50403000000,13313000000,290463220000,234200000000,24.023578138343296
036640,에이치알에스,60781000000,25336000000,6853000000,7457000000,3560000000,76049560000,43400000000,75.22940092165898
063080,게임빌,37777000000,66880000000,42146000000,270338000000,-17567000000,-53947300000,284600000000,-118.95548137737175
197140,디지캡,0,0,0,0,0,0,32000000000,-100.0
029460,케이씨,272472000000,105448000000,52056000000,217944000000,76131000000,1314874380000,194500000000,576.0279588688946
031330,에스에이엠티,217629000000,104690000000,2695000000,60946000000,33867000000,591261000000,180000000000,228.47833333333335
109860,동일금속,42031000000,18272000000,2161000000,4000000,9724000000,145632320000,82600000000,76.31031476997579
024890,대원화성,76356000000,44514000000,7047000000,103000000,5194000000,81069140000,74700000000,8.526291834002677
290740,액트로,59431000000,25004000000,1006000000,981000000,16871000000,251535140000,94000000000,167.5905744680851
030190,NICE평가정보,144405000000,68679000000,1021000000,25954000000,48605000000,727188590000,883400000000,-17.682976001811184
102120,어보브반도체,59925000000,9665000000,6630000000,7411000000,7762000000,151472750000,119100000000,27.181150293870697
017940,E1,1446395000000,1362519000000,886969000000,574029000000,14013000000,-437821610000,379400000000,-215.39842119135474
038620,위즈코프,17658000000,3660000000,516000000,181000000,636000000,21060400000,45600000000,-53.814912280701755
101730,조이맥스,24834000000,19794000000,379000000,6805000000,-13203000000,-169874160000,47600000000,-456.87848739495803
018670,SK가스,1609768000000,1500615000000,612210000000,767690000000,102999000000,1199341350000,700300000000,71.26108096530058
039020,이건홀딩스,169940000000,285542000000,122553000000,6649000000,13146000000,-139471380000,70800000000,-296.9934745762712
110990,디아이티,259478000000,138544000000,623000000,2000000,5799000000,157261940000,164400000000,-4.3418856447688565
102710,이엔에프테크놀로지,127520000000,82763000000,3693000000,17848000000,35609000000,508510430000,310200000000,63.929861379754996
023590,다우기술,15905914000000,15123509000000,1356910000000,1045084000000,323946000000,393243190000,906300000000,-56.61004192872118
038950,파인디지털,72380000000,7924000000,5213000000,4045000000,1429000000,79995740000,42800000000,86.90593457943925
099440,스맥,141563000000,78256000000,46070000000,5324000000,-642000000,-8671840000,90100000000,-109.62468368479468
036800,나이스정보통신,462405000000,337815000000,1413000000,3796000000,35280000000,498230650000,203000000000,145.43381773399017
014440,영보화학,73876000000,32246000000,313000000,212000000,7233000000,128376560000,79900000000,60.671539424280354
290270,휴네시온,22783000000,2891000000,0,591000000,528000000,26667010000,38000000000,-29.823657894736844
102210,해덕파워웨이,135648000000,80420000000,10934000000,12527000000,-6878000000,-57978200000,81100000000,-171.4897657213317
040610,에스지엔지,665769000000,474649000000,137969000000,22399000000,8885000000,56072290000,67800000000,-17.29750737463127
080720,한국유니온제약,61361000000,21532000000,6358000000,2376000000,7768000000,132917120000,105100000000,26.46728829686013
011790,SKC,910125000000,1081503000000,1056826000000,596153000000,201129000000,1729328830000,1188000000000,45.56639983164983
099220,SDN,39046000000,41410000000,9294000000,46260000000,2902000000,61189700000,61300000000,-0.1799347471451876
038880,아이에이,30360000000,44880000000,15827000000,8846000000,-1027000000,-48175300000,159200000000,-130.26086683417086
010600,웰바이오텍,71625000000,34198000000,557000000,25384000000,-8451000000,-60061720000,131200000000,-145.77875
038680,에스넷시스템,123406000000,71336000000,3843000000,10103000000,8996000000,157289360000,115300000000,36.41748482220295
010240,흥국,45108000000,20770000000,5909000000,124000000,11140000000,160691700000,62700000000,156.2866028708134
024900,덕양산업,328742000000,366392000000,82609000000,5165000000,3608000000,-173361280000,48200000000,-459.6707053941909
101170,우림기계,0,0,0,0,0,0,49100000000,-100.0
041510,에스엠엔터테인먼트,537352000000,394213000000,32133000000,118586000000,47746000000,750292030000,878200000000,-14.564788203142792
015350,부산도시가스,0,0,0,0,0,0,411400000000,-100.0
010280,쌍용정보통신,55722000000,28991000000,5665000000,19148000000,2902000000,70403210000,57700000000,22.015961871750434
081150,티플랙스,0,0,0,0,0,0,72300000000,-100.0
023960,에쓰씨엔지니어링,0,0,0,0,0,0,41000000000,-100.0
098660,에스티오,47632000000,26764000000,8845000000,872000000,537000000,12275540000,32100000000,-61.75844236760124
037760,쎄니트,52614000000,52906000000,15225000000,2704000000,6217000000,54530360000,63600000000,-14.260440251572327
023800,인지컨트롤스,175859000000,217339000000,40237000000,85772000000,11089000000,88510390000,94300000000,-6.139565217391304
071670,에이테크솔루션,96080000000,103318000000,4634000000,307000000,972000000,-28599620000,95900000000,-129.82233576642335
038110,에코플라스틱,192778000000,418719000000,76279000000,5300000000,-3724000000,-467877710000,38200000000,-1324.8107591623036
012320,경동인베스트,188460000000,78414000000,115721000000,196587000000,39213000000,689704840000,90700000000,660.4242998897464
101490,에스앤에스텍,0,0,0,0,0,0,114500000000,-100.0
036420,제이콘텐트리,342103000000,271085000000,129185000000,16055000000,34746000000,341395150000,690800000000,-50.57974088013897
025530,에스제이엠홀딩스,177519000000,36547000000,9068000000,15786000000,1780000000,160765370000,48900000000,228.76353783231082
100120,뷰웍스,106718000000,13406000000,2224000000,245000000,22559000000,387479960000,310600000000,24.752079845460397
031820,콤텍시스템,0,0,0,0,0,0,76100000000,-100.0
032500,케이엠더블유,173107000000,162951000000,24328000000,5068000000,-26227000000,-405178890000,699700000000,-157.90751607831928
101400,엔시트론,12176000000,9770000000,12704000000,14811000000,-10599000000,-139287000000,64400000000,-316.28416149068323
000660,에스케이하이닉스,19894146000000,13031852000000,3774152000000,4888020000000,20843750000000,281418799920000,47975400000000,486.58979376930677
106240,파인테크닉스,59012000000,74802000000,11045000000,32354000000,-18785000000,-266014080000,59400000000,-547.8351515151516
038290,마크로젠,133789000000,59439000000,2012000000,629000000,2103000000,83699590000,329300000000,-74.58257212268448
023150,MH에탄올,29576000000,141080000000,207512000000,10938000000,1228000000,-332658800000,50100000000,-763.989620758483
037440,희림종합건축사사무소,107933000000,72825000000,9985000000,2995000000,6800000000,97438750000,60600000000,60.79001650165017
005320,국동,83767000000,63171000000,11854000000,203000000,5692000000,66329010000,24500000000,170.73065306122447
104040,대성파인텍,30523000000,21695000000,18994000000,3535000000,758000000,-2841150000,49800000000,-105.70512048192771
038390,레드캡투어,49815000000,139545000000,100955000000,1048000000,25471000000,108659250000,149500000000,-27.318227424749164
